SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
COc1ccc2c(c1)C=C/C2=C/c1ccc(N(C)C)cc1,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,
COc1ccc2c(c1)C=CCO2,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC(CN1CCC3(CC1)C(=O)N(C)CN3c1ccccc1)O2,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC(C[NH2+]C(C)C)O2,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC(C[NH3+])O2,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC(N)CO2,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC(n1ccnc1)CC2,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC1(CC2)NC(=O)NC1=O,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC1CCCN1C2,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(C[NH+](C)C)C2=O,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(C[NH+]1CCCCC1)C2=O,,,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(N(C)C1CC1)C2,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(N(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)C)C2,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,
COc1ccc2c(c1)CCC(NCCCCl)C2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC([NH3+])C2,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,3.51,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,
COc1ccc2c(c1)CCC(c1ccccc1)C(NC1CC1)=N2,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC(n1ccnc1)=C2,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC1(CO)CC(=O)NN=C21,,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC(=O)N2CCN(C(C)C)C(C)C,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC21CC(=O)N(CCCN(C)C)C1=O,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC21CC(=O)N(CCN(C)C)C1=O,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC2NCCC(N)=O,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC2NCCCN1CCN(CCO)CC1,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC2[NH2+]C1CCCCC1,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCC2[NH3+],,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCN2C=CC=CC=[N+]1CCCc2cc(OC)ccc21,3.95,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCN2CCN1CCCCC1,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCC[C@@H]1NCCO[C@@H]21,,,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCN(C)C2,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCN(C)C2CCc1ccc([N+](=O)[O-])cc1,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1cccc(F)c1)C2c1cccc(F)c1,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2Cc1ccccc1,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(Br)cc1,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(O)cc1,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCc2ccccc2)cc1,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Br)c1,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Cl)c1,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(F)c1,,,,,,,,,,,,,,,,,2.545,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Br,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Cl,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1F,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1N,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1OC,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1[N+](=O)[O-],,,,,,,,,,,,,,,,,2.56,,,,,,,,,,,,
COc1ccc2c(c1)CCN1C(=O)CN=C1N2,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCN1C[C@H]3CCCN(S(C)(=O)=O)[C@H]3C[C@@H]21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11
COc1ccc2c(c1)CCN1Cc3c(ccc(OC)c3OC)CC21,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCNC2,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC[NH+](C)C2CCc1ccc(Cl)cc1,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC[NH+](CC[NH+]1CCCCC1)C2,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CN1CCc3cc(OC)c(OC)cc3C1C2,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C[NH+](CC[NH+]1CCCCC1)CC2,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C(=O)N(CCCl)CCCl)c1ccccc1S2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C(=O)N(CCO)CCO)c1ccccc1S2,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C(=O)N(CCOC(=O)NC(C)C)CCOC(=O)NC(C)C)c1ccccc1S2,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C(=O)N(CCOC(=O)Nc1ccccc1)CCOC(=O)Nc1ccccc1)c1ccccc1S2,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C)C(=O)C(C)(C)C2=O,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccccc1)CN=C2c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccccc1)CN=C2c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,3.99,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccccc1)CN=C2c1cccc(F)c1,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccccc1)CN=C2c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccccc1)CN=C2c1ccsc1,,,,,,,,,,,,,,,,,,,,,,,3.17,,,,,,
COc1ccc2c(c1)N(C)C(CNC(=O)c1ccsc1)CN=C2c1ccsc1,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,,,
COc1ccc2c(c1)N(C)CC(C)(C)C2=O,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C)CC(C)C2=O,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C1CCCN(C)C1)c1ccccc1S2,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CC(O)CO)C(=O)C(C)O2,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CC1CCN(C)CC1)c1ccccc1S2,,,,,,3.72,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,,,,3.93,,2.67,,,,,2.84,,,,2.5,,,,,,,,,,,,
COc1ccc2c(c1)N(CCCN(C)C)c1cc(Cl)ccc1S2,,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.5,,,,,3.94,3.52,2.95,,,,,,,,,2.7,,,,,,,,,,,,
COc1ccc2c(c1)N(CCCN1C3CCC1CN(C)C3)c1ccccc1S2,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCCN1CC3CCC(C1)N3C)c1ccccc1S2,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCCN1CCC(OCCO)CC1)c1ccccc1S2,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCN(C(C)C)C(C)C)C(=O)CCC2,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCN(C)C)C(=O)c1ccccc1N2,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(CCN1CCCCC1)CCC2,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,3.5900002,,,4.52,,3.81,,2.9650002,,,,3.86,3.025,,5.22,,2.48,,,,,,,,,,,4.66,
COc1ccc2c(c1)N(S(=O)(=O)c1ccc(C)cc1)Cc1cn(-c3ccccc3)nc1-2,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N1C(=O)C[C@@H]3OCC=C4CN5CC[C@]26[C@@H]5C[C@@H]4[C@@H]3[C@H]16,,,,,,,,,,,,,5.15,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N1CCN(C)CC1CN=C2c1cccs1,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N1CCN(C)CC1C[N+]([O-])=C2c1ccco1,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N1CCOCC1CN=C2c1ccccc1,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Nc1ccccc1C(=O)N2CCN(C)C,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Nc1ccccc1N(CCN(C)C)C2=O,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(=O)O)cc1,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1,,,,,,,,2.98,,,,,,,,,2.68,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC2CO2)cc1,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCBr)cc1,,,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCCCl)cc1,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCN)cc1,,,,,,,,,,,,,,,,,2.43,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,3.52,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCO)cc1,,,,,,,,2.91,,,,,,,,,2.91,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,2.36,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,3.09,,,,,,,2.99,,,,,,,,,,,2.49,,,,2.49,,,,6.36,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@@H]2c1ccc(OCC(=O)O)cc1,,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@@H]2c1ccc(OCC2CO2)cc1,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCC(=O)O)cc1,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCC2CO2)cc1,,,,,,,,3.02,,,,,,,,,2.72,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCBr)cc1,,,,,,,,2.97,,,,,,,,,2.97,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCCCl)cc1,,,,,,,,2.94,,,,,,,,,2.94,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCN)cc1,,,,,,,,2.91,,,,,,,,,2.91,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCN2CCCC2)cc1,,,,,,,,2.79,,,,,,,,,2.79,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)(C)[C@H](c1ccccc1)[C@H]2c1ccc(OCCO)cc1,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(C)C(C#N)=C2,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccccc1)C(C=O)=C2,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC/C(=C/c1ccc([N+](=O)[O-])cc1)C2=O,,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OCC(C(C)=O)=C2,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OCC(C=O)=C2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OCC(N)C2,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OCC1(OC1c1ccccc1)C2=O,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OC[C@H]1C2=NN(C(C)=O)[C@H]1c1ccccc1,,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)OCc1c(-c3ccccc3)n[nH]c1-2,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)S/C(=C\C=C\C=C\c1sc3cc(OC)ccc3[n+]1C)N2C,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1cc(OC)c(Cl)cc1N2CCCN(C)C,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.9,,,,,3.13,2.95,2.4,,,,2.92,2.83,,,,2.63,,,,,2.99,,,,,,,
COc1ccc2c(c1)Sc1ccc(Cl)cc1/C2=C/CCN(C)C,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1/C2=C/CCN1CCN(CCO)CC1,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1/C2=C\CCN1CCN(C)CC1,,,,,,3.77,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1C=C2N1CCN(C)CC1,,,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1CC2N1CCN(C)CC1,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1,3.3,,,,,3.7,,2.64,,,,,2.74,,,,2.64,,,,,3.74,,,,,,,
COc1ccc2c(c1)Sc1ccccc1N2C1CCN(C)CC1,,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)Sc1ccccc1N2CC1CCN(C)CC1,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@H](c1ccc(C(C)C)cc1)[C@@H]1CCCN[C@H]21,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@H](c1ccc(C)cc1)[C@@H]1CCCN(C)[C@H]21,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@H](c1ccc(N(C)C)cc1)[C@@H]1CCCN[C@H]21,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@H](c1ccc(N)cc1)[C@@H]1CCCN[C@H]21,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@H]1OCCN[C@H]1CCC2,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H](C2)C1(C)O,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,,,,,,4.09,,3.345,,,,3.1599998,3.47,,,,3.17,,,,4.4049997,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC(=O)c1ccc2c(c1)OCO2)CC3,,,,,,4.34,,,,,,,2.98,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC=C(C)C)CC3,,,,,,4.38,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCC(C)C)CC3,,,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccc(OC)c(OC)c1)CC3,,,,,,4.21,,,,,,,2.85,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccc2c(c1)OCO2)CC3,,,,,,4.18,,,,,,,2.97,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccc1)CC3,,,,,,4.48,,,,,,,3.12,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccco1)CC3,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2=O)N(C)CC3,,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2O)N(C)CC3,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,,,,,,,,,,,,,4.62,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@H](c1ccc(C)cc1)[C@@H]1CCCN(C)[C@H]21,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@H](c1ccc(C)cc1)[C@@H]1CCCN[C@H]21,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@H](c1ccc(N)cc1)[C@@H]1CCCN[C@H]21,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@H]1CC3CCC([C@H]1C2)[NH+]3C,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,,3.94,,,3.77,4.02,,3.2199998,,,,2.92,3.415,,4.25,,3.185,,,,4.37,4.22,,,3.37,3.02,4.35,2.5355,4.22
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(CCc1ccccc1)CC3,,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2O)N(C)CC3,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,,,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[NH2+]C1=C2CCNCC1,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[nH]c1c(C)nc(C)cc12,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[nH]c1c(C)nccc12,,,,,5.63,3.75,,,,,,3.03,2.94,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(=Nc1ccc(O)c(CN3CCCCC3)c1)c1ccc(Cl)cc1n2O,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(C)c(NC(=O)CCCCCCN1C(=O)c3ccccc3C1=O)n2-c1ccc([N+](=O)[O-])cc1,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(C)c1n2CNCC1,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(C1N3CC4(C)CN1CC(C)(C3)C4=O)c(C)n2C,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)NC(=O)NCN1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)NC1CCCC1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)NCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,4.07,,,,,,3.97,3.61,,,,,,,,,3.68,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)NO)c(C)n2Cc1ccccc1,,,,,,,,,,,,,,,,,,,3.91,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)N[C@@H](C)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)N[C@@H](CSC)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccccc1)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1,2.99,,,,,,2.77,2.71,,,,,,,,,2.59,,,,,,,,,2.81,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1cc(Cl)ccn1,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.55,4.55,,4.98,4.95,4.08,4.43,4.28,3.55,3.25,,4.47,4.29,,4.9,,4.43,4.55,,3.42,,4.23,,,,3.55,4.77,4.43,5.16
